premise_id,meter_id,meter_number,meter_type,meter_status,meter_channel,installed_at,removed_at,created,updated
PREM-71294653,1397582640,1397582640,KWH,Customer,MT,2003-04-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58971346,5126903478,5126903478,KWH,Customer,MT,2004-04-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27846950,7945823160,7945823160,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64028175,3609158742,3609158742,KWH,Customer,MT,2012-03-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85709423,6978042513,6978042513,KWH,Customer,MT,2004-03-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13285679,9426103578,9426103578,KWH,Customer,MT,2022-02-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59247031,5236409187,5236409187,L+G Self-Cont Mesh,Customer,MT,2024-06-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78451936,7614852093,7614852093,KWH,Customer,MT,2004-05-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36187420,4089736512,4089736512,L+G Self-Cont Mesh,Customer,MT,2024-10-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69852047,2896170548,2896170548,L+G Self-Cont Mesh,Customer,MT,2024-10-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94076815,6705382941,6705382941,KWH,Customer,MT,2006-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52764098,8957213406,8957213406,Sentinel,Customer,MT,2008-11-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76839521,1408593762,1408593762,KWH,Customer,MT,2021-08-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40596837,5981347206,5981347206,KWH,Customer,MT,2004-01-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29651784,8276194053,8276194053,KWH,Customer,MT,2003-08-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67328495,3817406295,3817406295,KWH,Customer,MT,2003-09-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89470253,7498103625,7498103625,KWH,Customer,MT,2007-07-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14598376,9164528703,9164528703,KWH,Customer,MT,2006-10-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50176492,4127605983,4127605983,L+G Self-Cont Mesh,Customer,MT,2024-03-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78326015,2763054195,2763054195,KWH,Customer,MT,2004-03-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36249857,6429751083,6429751083,KWH,Customer,MT,2003-05-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69750138,8594201736,8594201736,L+G Self-Cont Mesh,Customer,MT,2024-05-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93012746,1329607845,1329607845,L+G Self-Cont Mesh,Customer,MT,2023-09-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51870936,5048219763,5048219763,KWH,Customer,MT,2003-06-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76481920,7815023694,7815023694,KWH,Customer,MT,2003-04-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40958763,3692485170,3692485170,KWH,Customer,MT,2011-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28460397,6951307482,6951307482,L+G Self-Cont Mesh,Customer,MT,2024-05-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67514832,9307451628,9307451628,KWH,Customer,MT,2003-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89246375,5162489037,5162489037,KWH,Customer,MT,2003-06-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14072895,7635071284,7635071284,Sentinel,Customer,MT,2008-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59907431,4019758632,4019758632,KWH,Customer,MT,2017-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82153670,2953167480,2953167480,KWH,Customer,MT,2003-11-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38709264,6739158024,6739158024,L+G Self-Cont Mesh,Customer,MT,2024-12-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74691820,8976304215,8976304215,KWH,Customer,MT,2004-01-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91358042,1449067832,1449067832,L+G Self-Cont Mesh,Customer,MT,2024-04-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41096257,5997138420,5997138420,KWH,Customer,MT,2003-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27948163,8235496173,8235496173,KWH,Customer,MT,2003-09-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64807529,3726854109,3726854109,KWH,Customer,MT,2003-10-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86794250,7489306215,7489306215,KWH,Customer,MT,2003-12-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13079645,9157463802,9157463802,L+G Self-Cont Mesh,Customer,MT,2024-04-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50738496,4103259867,4103259867,L+G Self-Cont Mesh,Customer,MT,2024-03-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78265039,2794618370,2794618370,Sentinel,Customer,MT,2004-10-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36194278,6384279510,6384279510,L+G Self-Cont Mesh,Customer,MT,2024-11-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69031785,8529367014,8529367014,KWH,Customer,MT,2003-09-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93421567,1379685402,1379685402,L+G Self-Cont Mesh,Customer,MT,2024-10-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52078461,5038716924,5038716924,KWH,Customer,MT,2016-05-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76935120,7895041623,7895041623,L+G Self-Cont Mesh,Customer,MT,2024-10-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40287591,3609425871,3609425871,L+G Self-Cont Mesh,Customer,MT,2024-06-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29861450,6925180374,6925180374,L+G Self-Cont Mesh,Customer,MT,2025-02-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67195084,9347015862,9347015862,L+G Self-Cont Mesh,Customer,MT,2024-05-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89647530,5279634108,5279634108,KWH,Customer,MT,2003-08-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14927386,7640253189,7640253189,L+G Self-Cont Mesh,Customer,MT,2024-12-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59360814,4091587632,4091587632,KV2,Customer,MT,2015-04-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82931476,2864175903,2864175903,L+G Self-Cont Mesh,Customer,MT,2023-10-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37495812,6782403591,6782403591,KWH,Customer,MT,2018-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75280634,8925647031,8925647031,KWH,Customer,MT,2002-12-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91526738,1457039826,1457039826,L+G Self-Cont Mesh,Customer,MT,2025-01-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41860357,5904867132,5904867132,L+G Self-Cont Mesh,Customer,MT,2024-12-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27359861,8209617543,8209617543,KWH,Customer,MT,2003-06-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64572198,3857190462,3857190462,KWH,Customer,MT,2005-05-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86294051,7421063895,7421063895,L+G Self-Cont Mesh,Customer,MT,2024-06-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13548720,9185476032,9185476032,L+G Self-Cont Mesh,Customer,MT,2024-05-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50397218,4169375208,4169375208,KWH,Customer,MT,2018-07-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78912643,2785149637,2785149637,KWH,Customer,MT,2020-09-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36974051,6498705123,6498705123,KWH,Customer,MT,2024-06-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69285734,8673412095,8673412095,L+G Self-Cont Mesh,Customer,MT,2024-09-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93706251,1348752960,1348752960,Sentinel,Customer,MT,2009-04-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52603198,5120846973,5120846973,Sentinel,Customer,MT,2004-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76394580,7936405128,7936405128,KWH,Customer,MT,2003-05-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40813597,3528741096,3528741096,L+G Self-Cont Mesh,Customer,MT,2024-10-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28760541,6815923740,6815923740,KWH,Customer,MT,2022-05-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67841953,9308461752,9308461752,KWH,Customer,MT,2003-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89570324,5249703618,5249703618,L+G Self-Cont Mesh,Customer,MT,2024-10-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14096783,7692154830,7692154830,KWH,Customer,MT,2004-03-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59648037,4075821369,4075821369,KWH,Customer,MT,2020-02-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82369410,2916645803,2916645803,KWH,Customer,MT,2022-10-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38605724,6752398014,6752398014,L+G Self-Cont Mesh,Customer,MT,2025-02-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74150389,8916705423,8916705423,KWH,Customer,MT,2015-06-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91820763,1482659037,1482659037,KWH,Customer,MT,2009-09-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41503697,5982704513,5982704513,KWH,Customer,MT,2003-12-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27845130,8243109675,8243109675,KWH,Customer,MT,2007-06-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64930571,3792416508,3792416508,KWH,Customer,MT,2004-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86721495,7518064392,7518064392,KWH,Customer,MT,2024-09-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13492580,9172045863,9172045863,KWH,Customer,MT,2003-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51263809,4158672039,4158672039,L+G Self-Cont Mesh,Customer,MT,2024-07-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79380126,2734819065,2734819065,L+G Self-Cont Mesh,Customer,MT,2024-08-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-35247906,6467502913,6467502913,L+G Self-Cont Mesh,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68139054,8624917305,8624917305,KWH,Customer,MT,2004-07-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93074168,1392645807,1392645807,KWH,Customer,MT,2002-12-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52491603,5087169243,5087169243,L+G Self-Cont Mesh,Customer,MT,2024-09-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76905482,7826301495,7826301495,AMI Cell,Customer,MT,2017-04-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40768253,3605948712,3605948712,L+G Self-Cont Mesh,Customer,MT,2024-08-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29183576,6958204137,6958204137,KWH,Customer,MT,2003-09-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67502341,9365821704,9365821704,L+G Self-Cont Mesh,Customer,MT,2024-03-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89154076,5280417693,5280417693,KWH,Customer,MT,2003-10-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14827069,7615902438,7615902438,L+G Self-Cont Mesh,Customer,MT,2024-10-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59862407,4128735069,4128735069,KWH,Customer,MT,2019-01-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82471539,2985176403,2985176403,KWH,Customer,MT,2003-09-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37964051,6704821593,6704821593,KWH,Customer,MT,2011-10-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75148920,8947103652,8947103652,L+G Self-Cont Mesh,Customer,MT,2025-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91782036,1429658073,1429658073,KWH,Customer,MT,2003-11-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41698750,5974806231,5974806231,KWH,Customer,MT,2022-03-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27360481,8213057469,8213057469,KWH,Customer,MT,2015-10-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64631897,3831472095,3831472095,KWH,Customer,MT,2021-01-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86205974,7459028163,7459028163,KWH,Customer,MT,2003-12-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13978654,9104675824,9104675824,L+G Self-Cont Mesh,Customer,MT,2024-07-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50872419,4186792053,4186792053,L+G Self-Cont Mesh,Customer,MT,2025-01-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78216340,2769415308,2769415308,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36085712,6397182540,6397182540,KWH,Customer,MT,2003-08-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69530874,8546907132,8546907132,KWH,Customer,MT,2013-05-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93642087,1304869572,1304869572,AMI Cell,Customer,MT,2017-06-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52896407,5039062748,5039062748,KWH,Customer,MT,2003-05-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76103492,7891604523,7891604523,L+G Self-Cont Mesh,Customer,MT,2024-03-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41287506,3627418905,3627418905,L+G Self-Cont Mesh,Customer,MT,2024-03-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29856147,6982045317,6982045317,L+G Self-Cont Mesh,Customer,MT,2024-12-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67048215,9418635720,9418635720,L+G Self-Cont Mesh,Customer,MT,2024-08-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89421375,5947201863,5947201863,KWH,Customer,MT,2003-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14256098,8476102395,8476102395,KWH,Customer,MT,2002-12-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59781324,1209587436,1209587436,L+G Self-Cont Mesh,Customer,MT,2024-11-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82145970,7692405813,7692405813,L+G Self-Cont Mesh,Customer,MT,2025-02-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38371045,9367142058,9367142058,KWH,Customer,MT,2004-02-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74521869,5186934702,5186934702,KWH,Customer,MT,2003-09-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91063752,2768504193,2768504193,L+G Self-Cont Mesh,Customer,MT,2024-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41896527,6895174028,6895174028,KWH,Customer,MT,2019-06-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27618493,4509382176,4509382176,KWH,Customer,MT,2005-08-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63941287,3027649815,3027649815,KWH,Customer,MT,2024-11-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85429160,8713506924,8713506924,KWH,Customer,MT,2010-06-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13150769,1598743206,1598743206,L+G Self-Cont Mesh,Customer,MT,2025-01-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50368219,6041983752,6041983752,KWH,Customer,MT,2003-08-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78964021,9237458016,9237458016,KWH,Customer,MT,2004-06-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36592074,7365021489,7365021489,L+G Self-Cont Mesh,Customer,MT,2024-05-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231409,5184072963,5184072963,KWH,Customer,MT,2007-07-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74920618,2849763150,2849763150,KWH,Customer,MT,2003-06-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10643825,6907412853,6907412853,KWH,Customer,MT,2003-03-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-96415720,8576194302,8576194302,KWH,Customer,MT,2003-06-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57864913,1349587206,1349587206,KWH,Customer,MT,2003-05-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82395741,5928471306,5928471306,KWH,Customer,MT,2005-04-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49162038,7803164925,7803164925,L+G Self-Cont Mesh,Customer,MT,2025-02-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36041875,3614079528,3614079528,L+G Self-Cont Mesh,Customer,MT,2024-12-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-70695842,6925718043,6925718043,KWH,Customer,MT,2003-12-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25830769,9481235670,9481235670,KWH,Customer,MT,2002-12-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81974560,5076491382,5076491382,L+G Self-Cont Mesh,Customer,MT,2024-08-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14796205,8265704913,8265704913,L+G Self-Cont Mesh,Customer,MT,2024-05-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60438179,3742905618,3742905618,KWH,Customer,MT,2003-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93527048,7506841293,7506841293,KWH,Customer,MT,2022-10-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-71294653,9186402357,9186402357,KWH,Customer,MT,2003-02-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58971346,4069157328,4069157328,KWH,Customer,MT,2003-12-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27846950,2756309841,2756309841,L+G Self-Cont Mesh,Customer,MT,2024-07-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64028175,6489725301,6489725301,L+G Self-Cont Mesh,Customer,MT,2024-04-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85709423,8631409275,8631409275,L+G Self-Cont Mesh,Customer,MT,2024-10-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13285679,1397582640,1397582640,KWH,Customer,MT,2004-03-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59247031,5126903478,5126903478,KWH,Customer,MT,2003-06-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78451936,7945823160,7945823160,Sentinel,Customer,MT,2025-02-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36187420,3609158742,3609158742,L+G Self-Cont Mesh,Customer,MT,2025-02-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231409,6978042513,6978042513,L+G Self-Cont Mesh,Customer,MT,2024-12-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74920618,9426103578,9426103578,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231409,5236409187,5236409187,Sentinel,Customer,MT,2004-08-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74920618,7614852093,7614852093,L+G Self-Cont Mesh,Customer,MT,2025-01-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10643825,4089736512,4089736512,KWH,Customer,MT,2003-04-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-96415720,2896170548,2896170548,KWH,Customer,MT,2003-06-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57864913,6705382941,6705382941,KWH,Customer,MT,2018-02-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82395741,8957213406,8957213406,L+G Self-Cont Mesh,Customer,MT,2024-07-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49162038,1408593762,1408593762,L+G Self-Cont Mesh,Customer,MT,2024-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36041875,5981347206,5981347206,L+G Self-Cont Mesh,Customer,MT,2025-02-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-70695842,8276194053,8276194053,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25830769,3817406295,3817406295,KWH,Customer,MT,2003-05-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81974560,7498103625,7498103625,L+G Self-Cont Mesh,Customer,MT,2024-03-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14796205,9164528703,9164528703,L+G Self-Cont Mesh,Customer,MT,2024-05-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60438179,4127605983,4127605983,KWH,Customer,MT,2021-09-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93527048,2763054195,2763054195,L+G Self-Cont Mesh,Customer,MT,2025-01-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-71294653,6429751083,6429751083,L+G Self-Cont Mesh,Customer,MT,2023-12-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58971346,8594201736,8594201736,L+G Self-Cont Mesh,Customer,MT,2024-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27846950,1329607845,1329607845,KWH,Customer,MT,2003-04-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64028175,5048219763,5048219763,L+G Self-Cont Mesh,Customer,MT,2024-08-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85709423,7815023694,7815023694,L+G Self-Cont Mesh,Customer,MT,2024-12-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13285679,3692485170,3692485170,L+G Self-Cont Mesh,Customer,MT,2024-04-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
