meter_id,meter_timestamp,meter_duration,meter_value,meter_type,meter_category
MTR-50983621,2024-11-25T20:40:00Z,34,101,Estimation,Periodic
MTR-78492063,2024-11-25T20:40:00Z,34,69,Estimation,Periodic
MTR-34295107,2024-11-25T20:40:00Z,34,125,Estimation,Periodic
MTR-69817524,2024-11-25T20:40:00Z,34,65,Estimation,Periodic
MTR-90756284,2024-11-25T20:40:00Z,34,90,Estimation,Periodic
MTR-41608429,2024-11-25T20:40:00Z,34,98,Estimation,Periodic
MTR-25391740,2024-11-25T20:40:00Z,34,110,Estimation,Periodic
MTR-64153872,2024-11-25T20:40:00Z,34,72,Estimation,Periodic
MTR-82906154,2024-11-25T20:40:00Z,34,143,Estimation,Periodic
MTR-16258730,2024-11-25T20:40:00Z,34,114,Estimation,Periodic
MTR-52496087,2024-11-25T20:40:00Z,34,77,Estimation,Periodic
MTR-79321406,2024-11-25T20:40:00Z,34,106,Estimation,Periodic
MTR-37564089,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-70482195,2024-11-25T20:40:00Z,34,70,Estimation,Periodic
MTR-94852031,2024-11-25T20:40:00Z,34,38,Estimation,Periodic
MTR-53768214,2024-11-25T20:40:00Z,34,81,Estimation,Periodic
MTR-76930182,2024-11-25T20:40:00Z,34,94,Estimation,Periodic
MTR-40159872,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-29874630,2024-11-25T20:40:00Z,34,103,Estimation,Periodic
MTR-67952048,2024-11-25T20:40:00Z,34,109,Estimation,Periodic
MTR-89540321,2024-11-25T20:40:00Z,34,97,Estimation,Periodic
MTR-15478092,2024-11-25T20:40:00Z,34,66,Estimation,Periodic
MTR-51064387,2024-11-25T20:40:00Z,34,118,Estimation,Periodic
MTR-78659240,2024-11-25T20:40:00Z,34,112,Estimation,Periodic
MTR-36104729,2024-11-25T20:40:00Z,34,99,Estimation,Periodic
MTR-69254087,2024-11-25T20:40:00Z,34,87,Estimation,Periodic
MTR-93150264,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-52837019,2024-11-25T20:40:00Z,34,46,Estimation,Periodic
MTR-76590812,2024-11-27T15:03:00Z,29,9960,Company,Periodic
MTR-40821453,2024-11-27T15:03:00Z,29,26,Company,Periodic
MTR-29067154,2024-11-27T15:03:00Z,29,14,Company,Periodic
MTR-67394825,2024-10-30T23:44:00Z,34,14,Estimation,Periodic
MTR-89742106,2024-11-27T15:03:00Z,29,107,Company,Periodic
MTR-15098472,2024-11-27T15:09:00Z,29,165,Company,Periodic
MTR-59842310,2024-11-27T15:10:00Z,62,40,Company,Periodic
MTR-82017349,2024-11-27T15:11:00Z,62,125,Company,Periodic
MTR-38975614,2024-11-27T15:11:00Z,29,87,Company,Periodic
MTR-74250893,2024-11-27T15:14:00Z,62,153,Company,Periodic
MTR-91806725,2024-11-27T15:14:00Z,29,48,Company,Periodic
MTR-41360289,2024-11-27T15:16:00Z,29,122,Company,Periodic
MTR-27549068,2024-11-27T15:17:00Z,29,59,Company,Periodic
MTR-64897230,2024-11-27T15:17:00Z,29,89,Company,Periodic
MTR-86307514,2024-11-27T20:48:00Z,28,17,Company,Periodic
MTR-13475098,2024-11-27T20:48:00Z,28,7,Company,Periodic
MTR-50683219,2024-11-27T18:40:00Z,28,373,Company,Periodic
MTR-78946120,2024-11-27T18:41:00Z,28,12,Company,Periodic
MTR-36258071,2024-10-31T23:36:00Z,31,12,Estimation,Periodic
MTR-69704182,2024-10-01T14:59:00Z,33,13,Estimation,Periodic
MTR-94058731,2024-08-30T23:36:00Z,30,12,Estimation,Periodic
MTR-51876034,2024-08-01T23:46:00Z,31,13,Estimation,Periodic
MTR-77631520,2024-07-02T23:35:00Z,30,11,Estimation,Periodic
MTR-41276398,2024-11-27T18:42:00Z,28,40,Company,Periodic
MTR-29754081,2024-11-27T18:43:00Z,28,15,Company,Periodic
MTR-68057492,2024-11-27T18:47:00Z,28,131,Company,Periodic
MTR-89912347,2024-11-27T18:44:00Z,28,141,Company,Periodic
MTR-14670823,2024-11-27T18:45:00Z,28,75,Company,Periodic
MTR-59043281,2024-11-27T18:46:00Z,28,18,Company,Periodic
MTR-82349750,2024-11-27T18:46:00Z,28,3,Company,Periodic
MTR-37406012,2024-10-31T23:36:00Z,31,3,Estimation,Periodic
MTR-75194386,2024-10-01T14:59:00Z,33,4,Estimation,Periodic
MTR-90968421,2024-08-30T23:36:00Z,30,2,Estimation,Periodic
MTR-41502863,2024-08-01T23:46:00Z,31,4,Estimation,Periodic
MTR-27863059,2024-07-02T23:35:00Z,30,2,Estimation,Periodic
MTR-64375102,2024-11-27T19:58:00Z,28,14,Company,Periodic
MTR-85496037,2024-11-27T20:01:00Z,28,177,Company,Periodic
MTR-13275409,2024-11-27T19:58:00Z,28,68,Company,Periodic
MTR-50319624,2024-11-27T19:59:00Z,28,23,Company,Periodic
MTR-78145092,2024-11-27T20:00:00Z,28,126,Company,Periodic
MTR-36972084,2024-11-27T19:59:00Z,28,113,Company,Periodic
MTR-69450768,2024-11-27T20:00:00Z,28,72,Company,Periodic
MTR-93281475,2024-11-27T19:59:00Z,28,93,Company,Periodic
MTR-52390761,2024-11-27T17:12:00Z,28,130,Company,Periodic
MTR-76423589,2024-11-27T17:12:00Z,28,8,Company,Periodic
MTR-40967583,2024-10-31T23:36:00Z,31,8,Estimation,Periodic
MTR-28649130,2024-10-01T14:59:00Z,33,9,Estimation,Periodic
MTR-67725841,2024-08-30T23:35:00Z,30,8,Estimation,Periodic
MTR-89261037,2024-08-01T23:45:00Z,31,9,Estimation,Periodic
MTR-14097586,2024-07-02T23:34:00Z,29,7,Estimation,Periodic
MTR-59782041,2024-11-27T17:12:00Z,28,125,Company,Periodic
MTR-81795432,2024-11-27T17:12:00Z,28,61,Company,Periodic
MTR-38650729,2024-11-27T17:11:00Z,28,8655,Company,Periodic
MTR-74802163,2024-11-27T17:10:00Z,28,1604,Company,Periodic
MTR-91670385,2024-11-27T17:10:00Z,28,1014,Company,Periodic
MTR-41098257,2024-11-27T17:09:00Z,28,51,Company,Periodic
MTR-27389154,2024-11-27T17:09:00Z,28,4,Company,Periodic
MTR-64672980,2024-11-27T17:09:00Z,28,155,Company,Periodic
MTR-86150234,2024-11-27T17:08:00Z,28,82,Company,Periodic
MTR-13682079,2024-11-27T17:08:00Z,28,16,Company,Periodic
MTR-51296438,2024-11-27T17:08:00Z,28,51,Company,Periodic
MTR-79045627,2024-11-27T17:08:00Z,28,0,Company,Periodic
MTR-36048719,2024-11-27T17:07:00Z,28,38,Company,Periodic
MTR-69985203,2024-11-27T17:06:00Z,28,37,Company,Periodic
MTR-94367018,2024-11-27T17:05:00Z,28,67,Company,Periodic
MTR-58192047,2024-11-27T17:05:00Z,28,36,Company,Periodic
MTR-74305821,2024-11-27T17:16:00Z,28,32,Company,Periodic
MTR-12679430,2024-10-31T23:36:00Z,31,36,Estimation,Periodic
MTR-90418375,2024-10-01T14:59:00Z,33,38,Estimation,Periodic
MTR-36852019,2024-08-30T23:35:00Z,30,34,Estimation,Periodic
MTR-67523941,2024-08-01T23:45:00Z,31,35,Estimation,Periodic
MTR-81249073,2024-07-02T23:34:00Z,29,33,Estimation,Periodic
MTR-25431908,2024-11-27T17:16:00Z,28,1,Company,Periodic
MTR-73951286,2024-11-27T17:15:00Z,28,39,Company,Periodic
MTR-90674812,2024-11-27T17:15:00Z,28,34,Company,Periodic
MTR-41825930,2024-11-27T15:43:00Z,28,62,Company,Periodic
MTR-53094768,2024-11-27T15:43:00Z,28,42,Company,Periodic
MTR-87260159,2024-10-31T23:37:00Z,31,34,Estimation,Periodic
MTR-34907512,2024-10-01T14:59:00Z,33,26,Estimation,Periodic
MTR-69812457,2024-08-30T23:36:00Z,30,22,Estimation,Periodic
MTR-92058143,2024-08-01T23:46:00Z,31,23,Estimation,Periodic
MTR-48571902,2024-07-02T23:35:00Z,29,21,Estimation,Periodic
MTR-25784619,2024-11-27T15:43:00Z,28,45,Company,Periodic
MTR-63492078,2024-11-27T15:43:00Z,28,7,Company,Periodic
MTR-87516340,2024-10-31T23:37:00Z,31,7,Estimation,Periodic
MTR-13968470,2024-10-01T14:59:00Z,33,8,Estimation,Periodic
MTR-52173084,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-79468520,2024-08-01T23:46:00Z,31,7,Estimation,Periodic
MTR-36814297,2024-07-02T23:35:00Z,29,6,Estimation,Periodic
MTR-60291743,2024-11-27T15:44:00Z,28,49,Company,Periodic
MTR-94508721,2024-11-27T15:44:00Z,28,50,Company,Periodic
MTR-51846230,2024-11-27T17:17:00Z,28,22,Company,Periodic
MTR-78139564,2024-11-27T17:18:00Z,28,21,Company,Periodic
MTR-40257398,2024-11-27T17:18:00Z,28,55,Company,Periodic
MTR-26038145,2024-11-27T17:18:00Z,28,19,Company,Periodic
MTR-64927513,2024-11-27T17:19:00Z,28,24,Company,Periodic
MTR-82917406,2024-11-27T17:19:00Z,28,49,Company,Periodic
MTR-15784269,2024-11-27T17:19:00Z,28,22,Company,Periodic
MTR-59643027,2024-11-27T17:19:00Z,28,19,Company,Periodic
MTR-87326014,2024-11-27T17:20:00Z,28,86,Company,Periodic
MTR-34287950,2024-11-27T17:20:00Z,28,65,Company,Periodic
MTR-70415628,2024-11-27T17:20:00Z,28,67,Company,Periodic
MTR-92604731,2024-11-27T17:20:00Z,28,8,Company,Periodic
MTR-48206519,2024-11-27T17:20:00Z,28,135,Company,Periodic
MTR-27149380,2024-11-27T17:21:00Z,28,16,Company,Periodic
MTR-63870425,2024-11-27T17:21:00Z,28,19,Company,Periodic
MTR-85421960,2024-11-27T17:21:00Z,28,31,Company,Periodic
MTR-14389527,2024-11-27T17:21:00Z,28,29,Company,Periodic
MTR-51578246,2024-10-31T23:36:00Z,31,33,Estimation,Periodic
MTR-79840621,2024-10-01T14:59:00Z,33,34,Estimation,Periodic
MTR-36974015,2024-08-30T23:36:00Z,30,31,Estimation,Periodic
MTR-69058241,2024-08-01T23:46:00Z,31,32,Estimation,Periodic
MTR-93174058,2024-07-02T23:35:00Z,29,30,Estimation,Periodic
MTR-52798403,2024-11-27T17:21:00Z,28,24,Company,Periodic
MTR-76281045,2024-11-27T17:21:00Z,28,25,Company,Periodic
MTR-40982561,2024-11-27T17:21:00Z,28,69,Company,Periodic
MTR-28430567,2024-11-27T17:22:00Z,28,54,Company,Periodic
MTR-67541398,2024-11-27T17:22:00Z,28,95,Company,Periodic
MTR-89014725,2024-11-27T17:23:00Z,28,47,Company,Periodic
MTR-14750298,2024-11-27T17:23:00Z,28,91,Company,Periodic
MTR-50983621,2024-11-27T17:23:00Z,28,73,Company,Periodic
MTR-78492063,2024-11-27T17:24:00Z,28,58,Company,Periodic
MTR-34295107,2024-11-27T17:24:00Z,28,9,Company,Periodic
MTR-69817524,2024-10-31T23:37:00Z,31,9,Estimation,Periodic
MTR-90756284,2024-10-01T14:59:00Z,33,8,Estimation,Periodic
MTR-41608429,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-25391740,2024-08-01T23:46:00Z,31,8,Estimation,Periodic
MTR-64153872,2024-07-02T23:35:00Z,29,6,Estimation,Periodic
MTR-82906154,2024-11-27T17:24:00Z,28,9,Company,Periodic
MTR-16258730,2024-11-27T17:24:00Z,28,10,Company,Periodic
MTR-52496087,2024-10-31T23:37:00Z,31,12,Estimation,Periodic
MTR-79321406,2024-10-01T14:59:00Z,33,11,Estimation,Periodic
MTR-37564089,2024-08-30T23:36:00Z,30,11,Estimation,Periodic
MTR-70482195,2024-08-01T23:46:00Z,31,11,Estimation,Periodic
MTR-94852031,2024-07-02T23:35:00Z,29,10,Estimation,Periodic
MTR-53768214,2024-11-27T17:24:00Z,28,47,Company,Periodic
MTR-76930182,2024-11-27T17:25:00Z,28,65,Company,Periodic
MTR-40159872,2024-11-27T17:25:00Z,28,20,Company,Periodic
MTR-29874630,2024-11-27T17:25:00Z,28,67,Company,Periodic
MTR-67952048,2024-11-27T17:25:00Z,28,64,Company,Periodic
MTR-89540321,2024-11-27T17:26:00Z,28,55,Company,Periodic
MTR-15478092,2024-11-27T17:26:00Z,28,42,Company,Periodic
MTR-51064387,2024-11-27T17:26:00Z,28,9985,Company,Periodic
MTR-78659240,2024-11-27T17:26:00Z,28,25,Company,Periodic
MTR-36104729,2024-10-31T23:36:00Z,31,28,Estimation,Periodic
MTR-69254087,2024-10-01T14:59:00Z,33,29,Estimation,Periodic
MTR-93150264,2024-08-30T23:35:00Z,30,27,Estimation,Periodic
MTR-52837019,2024-08-01T23:45:00Z,31,28,Estimation,Periodic
MTR-76590812,2024-07-02T23:34:00Z,29,25,Estimation,Periodic
MTR-40821453,2024-11-27T17:26:00Z,28,9979,Company,Periodic
MTR-29067154,2024-11-27T17:27:00Z,28,13,Company,Periodic
MTR-67394825,2024-10-31T23:36:00Z,31,15,Estimation,Periodic
MTR-89742106,2024-10-01T14:59:00Z,33,15,Estimation,Periodic
MTR-15098472,2024-08-30T23:35:00Z,30,14,Estimation,Periodic
MTR-59842310,2024-08-01T23:45:00Z,31,14,Estimation,Periodic
MTR-82017349,2024-07-02T23:34:00Z,29,13,Estimation,Periodic
MTR-38975614,2024-11-27T17:27:00Z,28,213,Company,Periodic
MTR-74250893,2024-11-27T17:28:00Z,28,24,Company,Periodic
MTR-91806725,2024-11-27T17:28:00Z,28,164,Company,Periodic
MTR-41360289,2024-11-27T17:29:00Z,28,52,Company,Periodic
MTR-27549068,2024-11-27T17:29:00Z,28,7,Company,Periodic
MTR-64897230,2024-11-27T17:29:00Z,28,95,Company,Periodic
MTR-86307514,2024-11-27T17:29:00Z,28,199,Company,Periodic
MTR-13475098,2024-11-27T17:29:00Z,28,10,Company,Periodic
MTR-50683219,2024-11-27T17:30:00Z,28,9850,Company,Periodic
MTR-78946120,2024-11-27T17:30:00Z,28,143,Company,Periodic
MTR-36258071,2024-11-27T17:30:00Z,28,143,Company,Periodic
MTR-69704182,2024-11-27T17:30:00Z,28,52,Company,Periodic
MTR-94058731,2024-11-27T17:30:00Z,28,58,Company,Periodic
MTR-51876034,2024-11-27T15:44:00Z,28,100,Company,Periodic
MTR-77631520,2024-11-27T15:45:00Z,28,0,Company,Periodic
MTR-41276398,2024-11-27T15:45:00Z,28,93,Company,Periodic
MTR-29754081,2024-11-27T15:46:00Z,28,6,Company,Periodic
MTR-68057492,2024-11-27T15:46:00Z,28,22,Company,Periodic
MTR-89912347,2024-10-31T23:37:00Z,31,24,Estimation,Periodic
MTR-14670823,2024-10-01T15:00:00Z,33,26,Estimation,Periodic
MTR-59043281,2024-08-30T23:36:00Z,30,24,Estimation,Periodic
MTR-82349750,2024-08-01T23:47:00Z,31,24,Estimation,Periodic
MTR-37406012,2024-07-02T23:35:00Z,29,22,Estimation,Periodic
MTR-75194386,2024-11-27T15:46:00Z,28,12,Company,Periodic
MTR-90968421,2024-10-31T23:37:00Z,31,13,Estimation,Periodic
MTR-41502863,2024-10-01T15:00:00Z,33,13,Estimation,Periodic
MTR-27863059,2024-08-30T23:37:00Z,30,13,Estimation,Periodic
MTR-64375102,2024-08-01T23:47:00Z,31,13,Estimation,Periodic
MTR-85496037,2024-07-02T23:35:00Z,29,11,Estimation,Periodic
MTR-13275409,2024-11-27T15:46:00Z,28,88,Company,Periodic
MTR-50319624,2024-11-27T15:46:00Z,28,45,Company,Periodic
MTR-78145092,2024-11-27T15:27:00Z,28,63,Company,Periodic
MTR-36972084,2024-11-27T15:28:00Z,28,37,Company,Periodic
MTR-69450768,2024-11-27T15:28:00Z,28,121,Company,Periodic
MTR-93281475,2024-11-27T15:29:00Z,28,38,Company,Periodic
MTR-52390761,2024-10-31T23:37:00Z,31,41,Estimation,Periodic
MTR-76423589,2024-10-01T15:00:00Z,33,44,Estimation,Periodic
MTR-40967583,2024-08-30T23:37:00Z,30,40,Estimation,Periodic
MTR-28649130,2024-08-01T23:47:00Z,31,40,Estimation,Periodic
MTR-67725841,2024-07-02T23:35:00Z,29,38,Estimation,Periodic
MTR-89261037,2024-11-27T15:29:00Z,28,13,Company,Periodic
MTR-14097586,2024-11-27T15:29:00Z,28,40,Company,Periodic
MTR-59782041,2024-11-27T15:30:00Z,28,41,Company,Periodic
MTR-81795432,2024-11-27T15:30:00Z,28,39,Company,Periodic
MTR-38650729,2024-10-31T23:37:00Z,31,37,Estimation,Periodic
MTR-74802163,2024-10-01T15:00:00Z,33,34,Estimation,Periodic
MTR-91670385,2024-08-30T23:37:00Z,30,29,Estimation,Periodic
MTR-41098257,2024-08-01T23:47:00Z,31,31,Estimation,Periodic
MTR-27389154,2024-07-02T23:35:00Z,29,29,Estimation,Periodic
MTR-64672980,2024-11-27T15:31:00Z,28,24,Company,Periodic
MTR-86150234,2024-11-27T15:32:00Z,28,74,Company,Periodic
MTR-13682079,2024-11-27T15:32:00Z,28,22,Company,Periodic
MTR-51296438,2024-11-27T15:32:00Z,28,134,Company,Periodic
MTR-79045627,2024-11-27T17:31:00Z,28,5,Company,Periodic
MTR-36048719,2024-11-27T17:31:00Z,28,47,Company,Periodic
MTR-69985203,2024-11-27T17:31:00Z,28,20,Company,Periodic
MTR-94367018,2024-11-27T17:31:00Z,28,46,Company,Periodic
MTR-58192047,2024-11-27T17:32:00Z,28,42,Company,Periodic
MTR-74305821,2024-11-27T17:32:00Z,28,6,Company,Periodic
MTR-12679430,2024-11-27T17:32:00Z,28,30,Company,Periodic
MTR-90418375,2024-11-27T15:06:00Z,28,58,Company,Periodic
MTR-36852019,2024-11-27T15:06:00Z,28,30,Company,Periodic
MTR-67523941,2024-11-27T15:06:00Z,28,17,Company,Periodic
MTR-81249073,2024-11-27T15:05:00Z,28,4,Company,Periodic
MTR-25431908,2024-11-27T15:05:00Z,28,41,Company,Periodic
MTR-73951286,2024-11-27T15:05:00Z,28,55,Company,Periodic
MTR-90674812,2024-11-27T15:04:00Z,28,55,Company,Periodic
MTR-41825930,2024-11-27T15:04:00Z,28,49,Company,Periodic
MTR-53094768,2024-11-27T15:04:00Z,28,178,Company,Periodic
MTR-87260159,2024-11-27T15:03:00Z,28,21,Company,Periodic
MTR-34907512,2024-10-31T23:37:00Z,31,14,Estimation,Periodic
MTR-69812457,2024-10-01T14:59:00Z,33,9,Estimation,Periodic
MTR-92058143,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-48571902,2024-08-01T23:46:00Z,31,7,Estimation,Periodic
MTR-25784619,2024-07-02T23:35:00Z,29,6,Estimation,Periodic
MTR-63492078,2024-11-27T15:02:00Z,28,83,Company,Periodic
MTR-87516340,2024-11-27T15:02:00Z,28,40,Company,Periodic
MTR-13968470,2024-11-27T15:02:00Z,28,8,Company,Periodic
MTR-52173084,2024-11-27T15:01:00Z,28,12,Company,Periodic
MTR-79468520,2024-10-31T23:36:00Z,31,9,Estimation,Periodic
MTR-36814297,2024-10-01T14:59:00Z,33,8,Estimation,Periodic
MTR-60291743,2024-08-30T23:35:00Z,30,6,Estimation,Periodic
MTR-94508721,2024-08-01T23:45:00Z,31,6,Estimation,Periodic
MTR-51846230,2024-07-02T23:34:00Z,29,6,Estimation,Periodic
MTR-78139564,2024-11-27T15:02:00Z,28,93,Company,Periodic
MTR-40257398,2024-11-27T15:01:00Z,28,37,Company,Periodic
MTR-26038145,2024-11-27T15:01:00Z,28,11,Company,Periodic
MTR-64927513,2024-11-27T15:00:00Z,28,28,Company,Periodic
MTR-82917406,2024-10-31T23:37:00Z,31,22,Estimation,Periodic
MTR-15784269,2024-10-01T14:59:00Z,33,18,Estimation,Periodic
MTR-59643027,2024-08-30T23:36:00Z,30,16,Estimation,Periodic
MTR-87326014,2024-08-01T23:46:00Z,31,15,Estimation,Periodic
MTR-34287950,2024-07-02T23:35:00Z,29,15,Estimation,Periodic
MTR-70415628,2024-11-27T15:00:00Z,28,49,Company,Periodic
MTR-92604731,2024-11-27T15:00:00Z,28,51,Company,Periodic
MTR-48206519,2024-11-27T15:00:00Z,28,47,Company,Periodic
MTR-27149380,2024-11-27T19:12:00Z,28,232,Company,Periodic
MTR-63870425,2024-11-27T19:11:00Z,28,7,Company,Periodic
MTR-85421960,2024-10-31T23:37:00Z,31,8,Estimation,Periodic
MTR-14389527,2024-10-01T14:59:00Z,33,8,Estimation,Periodic
MTR-51578246,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-79840621,2024-08-01T23:46:00Z,31,7,Estimation,Periodic
MTR-36974015,2024-07-02T23:35:00Z,29,7,Estimation,Periodic
MTR-69058241,2024-11-27T15:07:00Z,28,25,Company,Periodic
MTR-93174058,2024-11-27T15:07:00Z,28,50,Company,Periodic
MTR-52798403,2024-11-27T15:08:00Z,28,10,Company,Periodic
MTR-76281045,2024-11-27T15:08:00Z,28,69,Company,Periodic
MTR-40982561,2024-11-27T15:09:00Z,28,37,Company,Periodic
MTR-28430567,2024-11-27T15:09:00Z,28,22,Company,Periodic
MTR-67541398,2024-10-31T23:37:00Z,31,13,Estimation,Periodic
MTR-89014725,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-14750298,2024-08-30T23:36:00Z,30,3,Estimation,Periodic
MTR-50983621,2024-08-01T23:46:00Z,31,3,Estimation,Periodic
MTR-78492063,2024-07-02T23:35:00Z,29,3,Estimation,Periodic
MTR-34295107,2024-11-27T14:55:00Z,28,29,Company,Periodic
MTR-69817524,2024-11-27T14:56:00Z,28,17,Company,Periodic
MTR-90756284,2024-10-31T23:37:00Z,31,18,Estimation,Periodic
MTR-41608429,2024-10-01T14:59:00Z,33,19,Estimation,Periodic
MTR-25391740,2024-08-30T23:36:00Z,30,17,Estimation,Periodic
MTR-64153872,2024-08-01T23:46:00Z,31,18,Estimation,Periodic
MTR-82906154,2024-07-02T23:35:00Z,29,16,Estimation,Periodic
MTR-16258730,2024-11-27T14:56:00Z,28,28,Company,Periodic
MTR-52496087,2024-11-27T14:56:00Z,28,56,Company,Periodic
MTR-79321406,2024-11-27T14:56:00Z,28,27,Company,Periodic
MTR-37564089,2024-11-27T14:57:00Z,28,15,Company,Periodic
MTR-70482195,2024-10-31T23:37:00Z,31,16,Estimation,Periodic
MTR-94852031,2024-10-01T14:59:00Z,33,17,Estimation,Periodic
MTR-53768214,2024-08-30T23:36:00Z,30,16,Estimation,Periodic
MTR-76930182,2024-08-01T23:46:00Z,31,16,Estimation,Periodic
MTR-40159872,2024-07-02T23:35:00Z,29,14,Estimation,Periodic
MTR-29874630,2024-11-27T14:57:00Z,28,79,Company,Periodic
MTR-67952048,2024-11-27T14:58:00Z,28,132,Company,Periodic
MTR-89540321,2024-11-27T14:58:00Z,28,105,Company,Periodic
MTR-15478092,2024-11-27T14:58:00Z,28,27,Company,Periodic
MTR-51064387,2024-10-31T23:37:00Z,31,19,Estimation,Periodic
MTR-78659240,2024-10-01T14:59:00Z,33,13,Estimation,Periodic
MTR-36104729,2024-08-30T23:36:00Z,30,10,Estimation,Periodic
MTR-69254087,2024-08-01T23:46:00Z,31,10,Estimation,Periodic
MTR-93150264,2024-07-02T23:35:00Z,29,10,Estimation,Periodic
MTR-52837019,2024-11-27T14:59:00Z,28,399,Company,Periodic
MTR-76590812,2024-11-27T14:59:00Z,28,8,Company,Periodic
MTR-40821453,2024-10-31T23:37:00Z,31,8,Estimation,Periodic
MTR-29067154,2024-10-01T14:59:00Z,33,9,Estimation,Periodic
MTR-67394825,2024-08-30T23:36:00Z,30,8,Estimation,Periodic
MTR-89742106,2024-08-01T23:46:00Z,31,8,Estimation,Periodic
MTR-15098472,2024-07-02T23:35:00Z,29,7,Estimation,Periodic
MTR-59842310,2024-11-27T14:59:00Z,28,82,Company,Periodic
MTR-82017349,2024-11-27T19:13:00Z,28,595,Company,Periodic
MTR-38975614,2024-11-27T19:14:00Z,28,334,Company,Periodic
MTR-74250893,2024-11-27T15:41:00Z,28,32,Company,Periodic
MTR-91806725,2024-11-27T15:41:00Z,28,3,Company,Periodic
MTR-41360289,2024-11-27T15:42:00Z,28,19,Company,Periodic
MTR-27549068,2024-10-31T23:37:00Z,31,14,Estimation,Periodic
MTR-64897230,2024-10-01T14:59:00Z,33,9,Estimation,Periodic
MTR-86307514,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-13475098,2024-08-01T23:46:00Z,31,7,Estimation,Periodic
MTR-50683219,2024-07-02T23:35:00Z,29,7,Estimation,Periodic
MTR-78946120,2024-11-27T15:42:00Z,28,40,Company,Periodic
MTR-36258071,2024-11-27T15:42:00Z,28,24,Company,Periodic
MTR-69704182,2024-11-27T15:33:00Z,28,3,Company,Periodic
MTR-94058731,2024-11-27T15:32:00Z,28,22,Company,Periodic
MTR-51876034,2024-10-31T23:37:00Z,31,14,Estimation,Periodic
MTR-77631520,2024-10-01T15:00:00Z,33,9,Estimation,Periodic
MTR-41276398,2024-08-30T23:37:00Z,30,7,Estimation,Periodic
MTR-29754081,2024-08-01T23:47:00Z,31,6,Estimation,Periodic
MTR-68057492,2024-07-02T23:35:00Z,29,7,Estimation,Periodic
MTR-89912347,2024-11-27T15:34:00Z,28,155,Company,Periodic
MTR-14670823,2024-11-27T15:34:00Z,28,15,Company,Periodic
MTR-59043281,2024-11-27T15:34:00Z,28,362,Company,Periodic
MTR-82349750,2024-11-27T15:34:00Z,28,71,Company,Periodic
MTR-37406012,2024-11-27T15:35:00Z,28,36,Company,Periodic
MTR-75194386,2024-11-27T15:35:00Z,28,30,Company,Periodic
MTR-90968421,2024-11-27T15:35:00Z,28,30,Company,Periodic
MTR-41502863,2024-10-31T23:37:00Z,31,33,Estimation,Periodic
MTR-27863059,2024-10-01T15:00:00Z,33,35,Estimation,Periodic
MTR-64375102,2024-08-30T23:37:00Z,30,32,Estimation,Periodic
MTR-85496037,2024-08-01T23:47:00Z,31,33,Estimation,Periodic
MTR-13275409,2024-07-02T23:35:00Z,29,30,Estimation,Periodic
MTR-50319624,2024-11-27T15:35:00Z,28,2,Company,Periodic
MTR-78145092,2024-11-27T15:36:00Z,28,66,Company,Periodic
MTR-36972084,2024-11-27T15:37:00Z,28,48,Company,Periodic
MTR-69450768,2024-11-27T15:36:00Z,28,27,Company,Periodic
MTR-93281475,2024-11-27T15:37:00Z,28,46,Company,Periodic
MTR-52390761,2024-11-27T15:38:00Z,28,2,Company,Periodic
MTR-76423589,2024-10-31T23:37:00Z,31,1,Estimation,Periodic
MTR-40967583,2024-10-01T15:00:00Z,33,2,Estimation,Periodic
MTR-28649130,2024-08-30T23:37:00Z,30,2,Estimation,Periodic
MTR-67725841,2024-08-01T23:47:00Z,31,1,Estimation,Periodic
MTR-89261037,2024-07-02T23:35:00Z,29,1,Estimation,Periodic
MTR-14097586,2024-11-27T15:39:00Z,28,76,Company,Periodic
MTR-59782041,2024-11-27T15:39:00Z,28,10,Company,Periodic
MTR-81795432,2024-10-31T23:37:00Z,31,8,Estimation,Periodic
MTR-38650729,2024-10-01T15:00:00Z,33,7,Estimation,Periodic
MTR-74802163,2024-08-30T23:37:00Z,30,6,Estimation,Periodic
MTR-91670385,2024-08-01T23:47:00Z,31,6,Estimation,Periodic
MTR-41098257,2024-07-02T23:35:00Z,29,6,Estimation,Periodic
MTR-27389154,2024-11-27T19:16:00Z,28,184,Company,Periodic
MTR-64672980,2024-10-31T23:37:00Z,31,129,Estimation,Periodic
MTR-86150234,2024-10-01T15:00:00Z,33,76,Estimation,Periodic
MTR-13682079,2024-08-30T23:37:00Z,30,59,Estimation,Periodic
MTR-51296438,2024-08-01T23:47:00Z,31,61,Estimation,Periodic
MTR-79045627,2024-07-02T23:35:00Z,29,61,Estimation,Periodic
MTR-36048719,2024-11-27T14:01:00Z,29,22,Company,Periodic
MTR-69985203,2024-11-27T14:02:00Z,29,84,Company,Periodic
